tweet_id	date	text	label	toponyms
1168508674496782338	2019-09-02	Lyft offering free rides to/from shelters ahead of #HurricaneDorian. #rideshare #HurricaneDorian2019  https://t.co/nePy9nkdIl	requests_or_needs	{}
1168490005725143041	2019-09-02	With hurricane-force winds, buildings are under extreme pressure. Closing the doors helps alleviate pressure on the roof, so it does not cave in.  Homeowners and business owners should shut all interior doors, windows and exterior doors before evacuating. ὪAἰ0 #Dorian #SCwx	infrastructure_and_utilities_damage	{}
1169400872360710145	2019-09-05	Dorian parallels Florida while death toll rises in Bahamas: https://t.co/nvGETdLBbP via @AOL	injured_or_dead_people	{'Florida': 'State', 'Bahamas': 'Island'}
1169389886400602113	2019-09-04	#BREAKING Hurricane Dorian death toll rises to 20: Bahamian health minister https://t.co/RyFEfAx2mM	injured_or_dead_people	{'Bahamian': 'Island'}
1168999234500268032	2019-09-03	Human-caused climate change is visibly intensifying hurricanes and increasing the damage they are doing  ~ Michael Mann.  #ClimateChange #ClimateEmergency #Dorian #Dorian2019 https://t.co/J4wO7mDsDC	infrastructure_and_utilities_damage	{}
1169012135709614081	2019-09-03	will do nothing to mitigate the damage being caused by climate change. https://t.co/Pjs5yQ3MKl	infrastructure_and_utilities_damage	{}
1169218665918738433	2019-09-04	From @HeraldOpEd: Yes, Bahamians need water, food and shelter right now. But they also need to know that there is a better future after #HurricaneDorian. https://t.co/Va1zIHSU4t	requests_or_needs	{'Bahamians': 'Island'}
1169034766517198851	2019-09-03	⁦@Disney⁩ ⁦@CruiseNorwegian⁩ ⁦@CarnivalCruise⁩  Send some ships for shelter, laundry facilities, food, etc. please!  https://t.co/CzJSUijao3	requests_or_needs	{}
1168525352022396928	2019-09-02	#hurricanedorian simulator moving north up the #coastline of Florida. ἰA Ὂ8 ἲ7  . . It will still do severe damage. #staysafe  . . I didn’t make this video. Can’t recall who did. Be he did an amazing job. https://t.co/lglRTpIV0F	infrastructure_and_utilities_damage	{'Florida': 'State'}
1168637694232150018	2019-09-02	Please help them! https://t.co/trAX7k4U8T	requests_or_needs	{}
1168635962089451521	2019-09-02	@TweepCrew   #Freeport completely destroyed...  Heartwrenching...  #HurricaneDorian   Monday September 2, 2019	infrastructure_and_utilities_damage	{}
1168905919708766208	2019-09-03	There’s a FB group run by the Virginia Food Allergy Advocate that tries to coordinate #foodallergy friendly food during natural disasters like #HurricaneDorian. Hoping we can support our community members during such difficult times. https://t.co/BcVvAua7oP	requests_or_needs	{'Virginia': 'State'}
1168885411650973697	2019-09-03	Water has receded tremendously all over Grand Bahama ὌD #HurricaneDorian	requests_or_needs	{'Bahama': 'Island'}
1168887848612913153	2019-09-03	Not a day goes by that we are not grateful for people who keep our food banks full of food to get out to the communities who need it most, especially when hurricanes are at our doorstep.   #teamworkmakesthedreamwork  #WeAreFeedingFlorida https://t.co/g2ofDXe0Az	requests_or_needs	{}
1169335896988147717	2019-09-04	WATCH: There is extensive damage at the Grand Bahama International Airport in Freeport.  Hurricane Dorian ripped apart planes and buildings at the airport in the Bahamas. https://t.co/uRnk5QePMw https://t.co/XDxb1aarbp	infrastructure_and_utilities_damage	{'Bahamas': 'Island'}
1169338663681048587	2019-09-04	Massive coordination is happening to get food and supplies to the #Abacos very quickly. If you are a donation drop off location and need a way to get supplies to the islands, please contact us. We can help!  #HurricaneDorain #Dorian #AbacoStrong #BahamasRelief #BahamasStrong https://t.co/CRlgBBy4up	requests_or_needs	{'Abacos': 'Island', 'AbacoStrong': 'Island'}
1169340341352390657	2019-09-04	Please stay tuned to local broadcasts and @HorryEMD for the latest updates on #HurricaneDorian. We count on our #NewPartners to help us bring you the information you need to #StaySafe.	requests_or_needs	{}
1169423171356897280	2019-09-05	“The people that are traveling to go to places, I wanted them to have some food to eat, so they can enjoy the ride to the place that they’re going to stay... https://t.co/feuFpItmkF	requests_or_needs	{}
1168624971670835207	2019-09-02	Grateful for all Chef Andres does to help in emergencies and cater to food allergies at his restaurants. A true inspiration. ❤️	requests_or_needs	{}
1168564507075121154	2019-09-02	I’m sitting here acting like Dorian is a joke with no gas in my car, no water, no food, oil in my car not changed	requests_or_needs	{}
1168617019706617856	2019-09-02	#weatherquestions What are the water temps between Dorian and the mainland?	requests_or_needs	{}
1168543050773270530	2019-09-02	Oh, thank goodness! It would be awful if his luxurious resort was damaged! ὠ6ὠ6 https://t.co/luFZao9oPl	infrastructure_and_utilities_damage	{}
1168364468423860229	2019-09-02	This is scary, Dorians coming for us, my fridge decided to die before the storm, guess it wanted to save me the trouble of throwing all my food away when we lose electricity and I cant get a new one delivered until next Friday, again thanks to Dorian!	requests_or_needs	{}
1168710140956205056	2019-09-03	Imagine a world that you live in where you dont need a Grocery ID card to buy groceries? No weekly limit on food, no getting denied when you forget your card at home, no more waiting in line @ the DMW to renew your card and most importantly NO MORE #TRUMP!  #VoteBlueNoMatterWho https://t.co/BoiPCkzgYE	requests_or_needs	{}
1168981354396209156	2019-09-03	DEVASTATION: Abaco island in the Bahamas is destroyed.  #PRAYFORTHEBAHAMAS | #HURRICANEDORIAN #NEWS4JAX #FIRSTCOASTNEWS #ACTIONNEWSJAX https://t.co/mpX5HQG9C2	infrastructure_and_utilities_damage	{'Abaco island': 'Island', 'Bahamas': 'Island'}
1168841813031104512	2019-09-03	@SpiritAirlines This is #HurricaneDorian related. Please help	requests_or_needs	{}
1168975460556005376	2019-09-03	Freeport Bahamas ἞7἟8Totally destroyed... #HurricaneDorian https://t.co/ESjg4fX48s	infrastructure_and_utilities_damage	{'Bahamas': 'Island'}
1169003376455102464	2019-09-03	incredible footage of the hurricane damage in #GrandBahama   #Dorian   this is what will happen everywhere with the #ClimateCrisis	infrastructure_and_utilities_damage	{'GrandBahama': 'Island'}
1169018135007125504	2019-09-03	@KoolnewsBracken please help!	requests_or_needs	{}
1169297438978523137	2019-09-04	We need MORE people like @Bethenny who are out there every damn day doing everything possible. Rescue missions, water, food... true humanitarian. #thisisacrisis #Dorian #BethennyFrankel	requests_or_needs	{}
1169302112280309762	2019-09-04	Dorian parallels Florida while death toll rises in Bahamas https://t.co/Wmo8ALNtz6	injured_or_dead_people	{'Florida': 'State', 'Bahamas': 'Island'}
1169283770832347137	2019-09-04	Place some frozen gallons of water in the refrigerator to help keep food cold.	requests_or_needs	{}
1169293816454701058	2019-09-04	Please help her out if you can! #animalrescue	requests_or_needs	{}
1169314584496357376	2019-09-04	I could not agree more. Any time theres been a humanitarian crisis in recent years, he is there with food, kind words and graciousness. He is deserving of the Nobel Peace Prize. @NobelPrize https://t.co/Rvj516eiSn	requests_or_needs	{}
1169316829514391554	2019-09-04	#Bahamas: #HurricaneDorian completely destroyed main airport in #Freeport, cant even land copters.	infrastructure_and_utilities_damage	{'Bahamas': 'Island'}
1169331166094254081	2019-09-04	Anything will do! Small items like Soaps, toothpaste, toothbrushes, pampers/various sizes, wipes, feminine pads, deodorant, wash clothes, bath towels, lotion, Small food times! https://t.co/jBYc0yAwPy	requests_or_needs	{}
1169171241997127680	2019-09-04	If any families need a place to stay or a place to come to while Dorian is happening. Please contact me. I live in Panama City and have a spare bedrooms and food for any family in need. #Dorian #dorain2019 #dorianhurricane #Dorianflorida #dorianhurricane2019 #dorianbahamas	requests_or_needs	{'Panama City': 'City/town'}
1168945513040887813	2019-09-03	Please help if you can.	requests_or_needs	{}
1168952907963744257	2019-09-03	I just wanted yall to put food in the house for them kids. - Dorian	requests_or_needs	{}
1169456080491089920	2019-09-05	On @colbertlateshow, a welcome opening nod to @chefjoseandres and @WCKitchen, already onsite in #NorthCarolina and preparing food  #Dorian #Dorian2019 #HurricaneDorian #LSSC	requests_or_needs	{'NorthCarolina': 'State'}
1169725427298000898	2019-09-05	Farmers are worried about potential damage to their crop as Dorian makes it ways north https://t.co/ImgzUq0Ysh https://t.co/H2UKcHtL8c	infrastructure_and_utilities_damage	{}
1169726347897397248	2019-09-05	@realDonaldTrump did you send the #USNavy with medical aid, builders+construction equipment, food, water, or have you been tweeting a bunch of falsehoods??  let me guess	requests_or_needs	{}
1169726989978296321	2019-09-05	Neighbors house across the street took loads of damage. (Shes ok!) And our own tree misfortune that luckily missed our house and went down the opposite direction.  #DorianSC #HurricaneDorian #HurricaneDorian2019 https://t.co/SHsFfYzbDA	infrastructure_and_utilities_damage	{}
1169373973953622017	2019-09-04	Dorian parallels Florida while death toll rises in Bahamas:  https://t.co/9LZpXtOA92 via @AOL	injured_or_dead_people	{'Florida': 'State', 'Bahamas': 'Island'}
1169374102316113920	2019-09-04	Dorian parallels Florida while death toll rises in Bahamas https://t.co/20HpXoBuef	injured_or_dead_people	{'Florida': 'State', 'Bahamas': 'Island'}
1169377746277031938	2019-09-04	You can no longer get into the town of Ocean Isle Beach. The bridge leading into the town has been shut down. Water and sewer services have also been shut off ahead of #HurricaneDorian ⁦@SpecNewsRDU⁩ https://t.co/uYytlfIu5d	requests_or_needs	{'Ocean Isle': 'City/town'}
1169382046696976384	2019-09-04	HOW did we end up with dorian? Ok my florida mutuals please send all the useless water and food y’all bought cause apparently we’ll need it...	requests_or_needs	{'florida': 'State'}
1169262297115758593	2019-09-04	What better way to make use  of unneeded #HurricaneDorian food? Bring them to an all-day @browardschools meeting. I brought my small cooler but it looks quite big sitting on this desk. https://t.co/pCmKgQoDoK	requests_or_needs	{}
1169677647749816320	2019-09-05	DeSantis presses Trump to cover shelters costs for near-miss Dorian https://t.co/x8ocCdbD5G #sayfie	requests_or_needs	{}
1169678672653168640	2019-09-05	DeSantis presses Trump to cover shelters costs for near-miss Dorian https://t.co/W6qwsyoZym	requests_or_needs	{}
1169680280799629313	2019-09-05	Grocery stores were really busy during hours it’s usually not. People getting prepared for the storm. I’m no different. Water. Chips. Tuna. Beer. I’ll be fine! Get out and pick up supplies. This seems to be the real deal. #HurricaneDorian #Halifax #NovaScotia	requests_or_needs	{'Halifax': 'City/town'}
1169682953489850368	2019-09-05	So @markdarrough and I decided to head downtown in the middle of #HurricaneDorian to get some photos. As we were leaving we saw a group gathered under a gazebo so we had to stop and see. Turns out it was Walking Tall Wilmington’s Randy handing out food to the homeless https://t.co/QZKgIBBWNB	requests_or_needs	{'Wilmington': 'City/town'}
1169737694328442880	2019-09-05	Can you please help ?  #PeopleHelpingPeople  #HurricaneDorian  #BahamasStrong https://t.co/MrUeG87lFC	requests_or_needs	{}
1170701879837437954	2019-09-08	A crane collapsed onto buildings in Nova Scotia because of high winds from Dorian https://t.co/22fKdlKALz https://t.co/3A8qCkjxGm	infrastructure_and_utilities_damage	{'Nova Scotia': 'State'}
1170766842320904194	2019-09-08	Since the storm, an increasing sense of desperation has taken over the streets of Marsh Harbour  People have broken into stores and businesses, some to take food and critical supplies, but also nonessential goods, including washing machines and truck tires https://t.co/zpwgAb0ilx	requests_or_needs	{}
1170767026392129536	2019-09-08	Update: Maddy and her family are now safe in Nassau but we will need help getting money for their food, transport, clothes etc until the government *cough* puts something solid in place to help those now homeless.  If you cant help financially then please help by sharing!	requests_or_needs	{'Nassau': 'City/town'}
1170781383456952321	2019-09-08	#HurricaneDorian: To avoid the spread of disease, wash hands frequently or in the absence of clean water, sanitize hands with wipes or other commercially available personal hygiene products. https://t.co/IdcHYyeUAN @CDCgov @NCPublicSafety @NCEmergency #DorianNC https://t.co/3TtFwpJ13G	requests_or_needs	{}
1170481303764045824	2019-09-07	.@wcti12 @jaimemccutcheon: Parts of Highway 12 in North Carolina destroyed by #HurricaneDorian  https://t.co/D98Fl68fIu	infrastructure_and_utilities_damage	{'North Carolina': 'State'}
1171118827033255942	2019-09-09	#GrandCelebration docked in West Palm Beach, Florida, after transporting 1,100 #evacuees from the #Bahamas, with the #ship also #delivering much-needed #supplies, including #bottled water, and hundreds of doctors and first responders to areas hardest-hit by #HurricaneDorian https://t.co/oCYuHUe848	requests_or_needs	{'West Palm Beach': 'City/town', 'Florida': 'State', 'Bahamas': 'Island'}
1170596709430415362	2019-09-08	fema: RT RedCross: We’re working in close coordination with our partners in Florida to provide shelter for evacuees from the Bahamas in the aftermath of #HurricaneDorian. Well also provide food, water, hygiene items, health services and emotional suppor… https://t.co/lBZzdfdtPY	requests_or_needs	{'Florida': 'State', 'Bahamas': 'Island'}
1170870253867491329	2019-09-09	Shameful #Dorian #refugees	requests_or_needs	{}
1170795678605479936	2019-09-08	Authorities are using satellites and aerial images to assess beach damage from Dorian across several states.  The cost of restoring beaches largely falls to taxpayers.  https://t.co/osXs8oJ6bo	infrastructure_and_utilities_damage	{}
1170206539745042432	2019-09-07	After Dorian, police drive through Savannah handing out food to homeless, those in need https://t.co/7N4DeIDfr5 https://t.co/bhWCzzHeDz	requests_or_needs	{'Savannah': 'City/town'}
1170436551312125953	2019-09-07	PHOTOS: Widespread damage ahead of Hurricane Dorian in Atlantic Canada https://t.co/Cc49iQBy35	infrastructure_and_utilities_damage	{}
1170448953147441152	2019-09-07	Im waiting for #45 to complain about these evacuees landing in Florida. I hope they all pitch tents close to Mar-a-Lago, which is in Palm Beach, FL. https://t.co/7vX4gSptxw	requests_or_needs	{'Florida': 'State', 'Palm Beach': 'City/town', 'FL': 'State'}
1170443404846784523	2019-09-07	@lookner Water funnel now in progress.	requests_or_needs	{}
1170454429893636099	2019-09-07	Please help if you can ♥️ὤFὤF♥️	requests_or_needs	{}
1171154324254273537	2019-09-09	Toronto: Devour! Food Film Fest head talks Dorians devastation https://t.co/0lHETzlZ4R https://t.co/5ncHaA0KD5	requests_or_needs	{'Toronto': 'City/town'}
1169777417487040512	2019-09-06	@mjfree But deflects from the devastation caused by tornadoes spawned from Dorian in North and South Carolina where neighborhoods have already been destroyed.	infrastructure_and_utilities_damage	{'South Carolina': 'State'}
1169808090998480896	2019-09-06	#HurricaneDorian is a timely reminder that truckers’ heroism extends far beyond the essential role they play in our economy. When disasters strike, truckers are among the first to respond — delivering life-saving supplies such as food, water and medicine into the impacted areas. https://t.co/6ZbH0ssaRf	requests_or_needs	{}
1169816361150767107	2019-09-06	#HurricaneDorianἰ0 has left the building! I need a week vacation, healthy food, and lots and lots of sleep. On a serious note though, I am counting my blessings. We are extremely lucky the effects where not nearly as bad our surrounding areas ὤC https://t.co/fqk2Mbkqih	requests_or_needs	{}
1169840556026937346	2019-09-06	Hold on @TownofOceanCity !!  Please prepare and stock up on the essentials. Water, food, necessities, and WINE!!!!!   ἰ0ἷ7ἰ0ἷ7ἰ0ἷ7ἰ0ἷ7   #Repost @OCPDMDInfo   #HurricaneDorian #OCMD #WineonthebeachOC https://t.co/Cr8EgByJi1	requests_or_needs	{}
1169950044155514881	2019-09-06	@DisneyParks You guys need to help this kid out	requests_or_needs	{}
1170021872009908224	2019-09-06	RIGHT NOW: Crews cleaning up damage in front of @CityofNewBern City Hall. Except for police and other first responders, Downtown New Bern is desolate. #HurricaneDorian @ABC11_WTVD @NCEmergency https://t.co/JMrzd8Coyj	infrastructure_and_utilities_damage	{'New Bern': 'City/town'}
1170385968349765632	2019-09-07	fema: RT @RedCross: We’re working in close coordination with our partners in Florida to provide shelter for evacuees from the Bahamas in the aftermath of #HurricaneDorian. Well also provide food, water, hygiene items, health services and emotional suppo… https://t.co/cYV4AwXO9F	requests_or_needs	{'Florida': 'State', 'Bahamas': 'Island'}
1170366831674236934	2019-09-07	Food and water ferried to Outer Banks island cut off by Dorian. When will road reopen? https://t.co/u4CgWFhUQ4	requests_or_needs	{}
1170366848812093440	2019-09-07	After Dorian, police drive through Savannah handing out food to homeless, those in need	requests_or_needs	{'Savannah': 'City/town'}
1170404382615191559	2019-09-07	Some damage to hangars at Michael J. Smith Field (MRH) in Beaufort, but the airfield is OPEN. Currently operating on generator power. #Dorian #ncwx  ὏8 : MRH Airport/Renee Rogers https://t.co/v7BrryB8rr	infrastructure_and_utilities_damage	{'Beaufort': 'City/town'}
1170407136955981824	2019-09-07	3:31pm ADT look at #Dorian. Clearly starting to undergo extra-tropical transition. Receiving reports of power outages and damage in Halifax from family/friends. https://t.co/JFP2hnhLtM	infrastructure_and_utilities_damage	{'Halifax': 'City/town'}
1169992067629629441	2019-09-06	Bring it on Dorian Im ready full packs of water can foods and snacks cat water and food  and cat snacks . We are prepared !	requests_or_needs	{}
1170412652616671233	2019-09-07	200,000 homes and businesses without power in South Carolina after Dorian https://t.co/xaxcDctQH7	infrastructure_and_utilities_damage	{'South Carolina': 'State'}
1170309479679844354	2019-09-07	Food and water ferried to Outer Banks island cut off by Dorian. When will road reopen? https://t.co/Lwnrm5BmGJ	requests_or_needs	{'Outer Banks': 'Island'}
1171193326369955840	2019-09-09	What water? #pitbullsofinstagram  #hurricanedorian https://t.co/LwpmogmT3r	requests_or_needs	{}
1171229086133493760	2019-09-10	@realDonaldTrump Most of North Carolina would have been destroyed if not for Trumps constant Dorian updates  last weekend.	infrastructure_and_utilities_damage	{'North Carolina': 'State'}
1172312626900041729	2019-09-13	RT @BarackObama: Jermaine Bell is just six years old, but when he saw people in need, he took the money he’d been saving for a trip to Disney World and spent it on food and water for South Carolina evacuees. https://t.co/7YZpneRxiv	requests_or_needs	{'Disney World': 'Human-made Point-of-Interest', 'South Carolina': 'State'}
1171396410870128641	2019-09-10	Bahamians Need Food, Water, Shelter And Medical Supplies After Dorian: National Public Radio https://t.co/csERBtC0Iq  MORE w/ EcoSearch - news: https://t.co/3VJxtxwrw2 web: https://t.co/fTDifygt3f	requests_or_needs	{'Bahamians': 'Island'}
1171430140380729344	2019-09-10	This Is Eco-Apartheid: Post-Dorian Refugees Fleeing Bahamas Ordered Off Ferry Bound for U.S. https://t.co/uYDHcwzAR6 #Climaterefugees #Climatechange #Immigration https://t.co/Fvhyq13Frv	requests_or_needs	{'Bahamas': 'Island', 'U.S.': 'Country'}
1171435166834626560	2019-09-10	#Dorian takes it easy on local roads damaged by prior storms, read more here https://t.co/yW2wAghOnJ #VeroNews	infrastructure_and_utilities_damage	{}
1171538035596390400	2019-09-10	FYI: Whatever political side you’re on ἟A἟8 KNOW..that in ANY crisis the #POTUS has ALWAYS (look it up) given #RefugeesWelcome to the ἟A἟8 during a crisis! It’s called ‘temporary asylum’ if they have no shelter, food, etc. #RacistTrump doesn’t give a SHIT re: #Bahamians  FUQ U #TRUMP	requests_or_needs	{'Bahamians': 'Island'}
1171804958615855107	2019-09-11	How grocery stores saved food from Dorian https://t.co/Bu7ucyyV2u	requests_or_needs	{}
1172175545318199301	2019-09-12	Giving people a helping hand.  Kelly Regan is the Minister of Community Services. She joins the show to tell us how some people can be reimbursed for food and medications  https://t.co/55v77JYdUx #HurricaneDorian #NSpoli https://t.co/A6vbOfTS8H	requests_or_needs	{}
1172212782227447809	2019-09-12	BarackObama: Jermaine Bell is just six years old, but when he saw people in need, he took the money he’d been saving for a trip to Disney World and spent it on food and water for South Carolina evacuees. https://t.co/9qUJnMLKGR	requests_or_needs	{'Disney World': 'Human-made Point-of-Interest', 'South Carolina': 'State'}
1172348386399252480	2019-09-13	Dorian damage worse than first thought in Nova Scotia’s famed Annapolis Valley https://t.co/YctmrdPldA	infrastructure_and_utilities_damage	{'Nova Scotia': 'State', 'Annapolis': 'City/town'}
1172508227570937857	2019-09-13	Raccoon Goes on a Ride in Dorian Winds While Stealing Food | The Weather Channel https://t.co/ZbV5uzcN0C	requests_or_needs	{}
1172527814341550080	2019-09-13	gotta thank the guys for the shoutout and kind words re #HurricaneDorian and in fact I was walking by the site of that collapsed crane at the very moment I was listening to the @YoungGaffers guys talking about it	infrastructure_and_utilities_damage	{}
1168221138536816642	2019-09-01	If you wonder why categories matter, this is why. It directly relates to the damage. (There are other factors, such as the topography, that are important also) https://t.co/3ZOPPEeLuQ	infrastructure_and_utilities_damage	{}
1168255533612183552	2019-09-01	BrevardEOC Messages Brevard County Shelters #HurricaneDorian #Dorian2019 #dorianhurricane  https://t.co/l5CxRAcfbG	requests_or_needs	{'Brevard County': 'County'}
1168258415937904642	2019-09-01	@realDonaldTrump  SEND THEM HELP!!!!!	requests_or_needs	{}
1167959042574049280	2019-09-01	OMG!! Im in the cone of uncertainty. Better get food and water for 7 daysὠ2 #Dorian2019  #HurricaneDorian https://t.co/chja0m7IdQ	requests_or_needs	{}
1168456203409723393	2019-09-02	@ActionNewsJax @WOKVNews Local shelters: https://t.co/LaOmi4qqFw	requests_or_needs	{}
1168461858606649344	2019-09-02	Includes food and water and home care supies.	requests_or_needs	{}
1168491402596159488	2019-09-02	Florida after we are done with all our Dorian jokes remember those damaged in its path	infrastructure_and_utilities_damage	{'Florida': 'State'}
1168408139047362560	2019-09-02	Thread of Shelters:  https://t.co/Cdgm6I2nnn	requests_or_needs	{}
1168510660142981120	2019-09-02	#HurricanePrep  Our farm in Valdosta, GA for anyone seeking refuge from #HurricaneDorian   *Limited number of generators available *Drinking water *Holding tank pumping available *Campfires/outdoor grilling permitted.  *Free firewood.  *4 m frm I-75 exit 11 Duane 229-415-9061 https://t.co/JdflzF0kaL	requests_or_needs	{'Valdosta': 'City/town', 'GA': 'State'}
1168549637340499968	2019-09-02	This is what your aid does.	requests_or_needs	{}
1168529260375609345	2019-09-02	County officials warned that space will be tight so bring only what you need - water for three days, food, a change of clothes, cash, copies of important documents and games and books. https://t.co/jTT5OKzZZX	requests_or_needs	{}
1168291433637392386	2019-09-01	#PrayForTheBahamas this is absolutely horrible and its only getting worse!! I hope these people are saved or find shelter! The water is only going to rise ὡ3	requests_or_needs	{}
1168535781675274241	2019-09-02	THREAD: As #HurricaneDorian Dorian approaches, heres a quick checklist you can use to make sure you get through the storm OK, #DaytonaBeach.  1. Ensure you have food, water, and medications for each person in your home for seven days. https://t.co/Kr5hkw4rIj	requests_or_needs	{'DaytonaBeach': 'City/town'}
1168542725001682944	2019-09-02	Shelters in Duval County? ᵀʰᵉʸ ʷᶦˡˡ ᵇᵉ ᵒᵖᵉⁿ ˢᵗᵃʳᵗᶦⁿᵍ ᵃᵗ 10am Monday. https://t.co/REP7DFnwEA	requests_or_needs	{'Duval County': 'County'}
1168545593989443584	2019-09-02	Perspective. Provided by @NOAADigCoast @NOAASatellites @NOAA  #HurricaneDorian https://t.co/xBLUrOC84F	requests_or_needs	{}
1168539961538334720	2019-09-02	Don’t take this storm lightly y’all! Make sure you have your food water and gas stocked up!	requests_or_needs	{}
1168329745718796288	2019-09-02	There absolutely MUST be something in the air or drinking water in Florida. This kind of stupid can’t just be an accident. #HurricaneDorian2019	requests_or_needs	{'Florida': 'State'}
1168596459391991809	2019-09-02	Dorian out in the water just chilling	requests_or_needs	{}
1168602449214627843	2019-09-02	For those in Florida looking for pet friendly shelters #HurricaneDorian	requests_or_needs	{'Florida': 'State'}
1167852370451161088	2019-08-31	Aye bruh nfs we smoking the gas, eating the snacks, driving the gas out, drinking the water. Fuck it ὢDὢDὢDὢD	requests_or_needs	{}
1167859146957283330	2019-08-31	SNAP customers to assist families as they prepare for #HurricaneDorian, DCF has been approved by USDA to release Sept food assistance benefits. If you were scheduled to receive benefits from 9/1-9/14 you  will now be able to access benefits. Info:https://t.co/JKPV6lOuS8 https://t.co/cGk0pYACH4	requests_or_needs	{}
1167515828964745218	2019-08-30	FEMA is working w/ Florida officials to prepare for #HurricaneDorian. NOW is the time to prepare: be sure to refill needed prescription medications, stock up on water and non-perishable food, fuel your car, and download the @FEMA app for weather alerts. https://t.co/fIsx9XVZDQ	requests_or_needs	{'Florida': 'State'}
1167643443499155456	2019-08-31	Governor of Florida, Ron DeSantis, advises people to prepare well for #HurricaneDorian: You should have seven days of food, medicine and water. It may be a Category 4 when it makes landfall. 2019 could be another above average Atlantic Hurrican Season #ResilienceForAll https://t.co/gG8lq6dVwu	requests_or_needs	{'Florida': 'State'}
1167575480750563328	2019-08-30	Its gonna become a cat 4 and directly hit the space center. I’ll be shocked if shit doesn’t get destroyed.	infrastructure_and_utilities_damage	{}
1167588608678797313	2019-08-31	@aaronmiller604 not buying water! ᾒ3	requests_or_needs	{}
1167509291714134016	2019-08-30	Remember the collapsed construction cranes in Miami &amp; Fort Lauderdale in 2017? Construction contractors are hoping to avoid a repeat as they prepare for #HurricaneDorian2019 https://t.co/uhp4LDEMdq https://t.co/uPFrPWLO8K	infrastructure_and_utilities_damage	{'Miami': 'City/town', 'Fort Lauderdale': 'City/town'}
1167510953593901056	2019-08-30	Emergency planning for inbound Dorian:  patio furniture moved to garage-check.  Draining water from pool-check. ‘Go Bags’ packed-Check.  Seven days of water and food supplies stored-check.  Cash on hand-check.... https://t.co/KS5NVqCjkv	requests_or_needs	{}
1168238113308708864	2019-09-01	#AbacoIsland showing the damage done as the eye of #HurricaneDorian passes by. https://t.co/JHJafDE4x3	infrastructure_and_utilities_damage	{'AbacoIsland': 'Island'}
1167922460450123776	2019-08-31	There are worse things in life than having too much bottled water, too much canned food, too many donuts. There are far worse things in life than being TOO prepared for a potentially deadly storm.  All these storm tracks youre seeing? Theyre predictions. Not certainties. https://t.co/Kl3n5lDvCq	requests_or_needs	{}
1167923167723020291	2019-08-31	#HurricaneDorian #DAT  Pet Friendly Shelters Broward County #FL  @reddogsusie @leighjalland @Indigo_Pho13 @msmorgan1968 @EMluvsPibbles @samjarvis49 @Rehflocke @ChaliceGarden @Barbi_Twins @goode_hurt @BadProductionz @MY_BORDERCOLLIE @indigosky42 @Kiwi_CGFX @BCWildfireWkly @jr3597 https://t.co/IJRRBOIlwT	requests_or_needs	{'Broward County': 'County', 'FL': 'State'}
1168272533864550401	2019-09-01	All set ready for Dorian and now he’s been delayed won’t be here until Tuesday night. Generator ready, plenty of gas. Food is good and I am ready to go.  #floridalife thanks to Marcus Keenanand  Daniel Johnson for... https://t.co/19bjCzRxp4	requests_or_needs	{}
1168139094494502914	2019-09-01	This is going to be very very bad for the Bahamas. Buildings WILL be destroyed. Honestly, there’s no other way to say this. #Dorian	infrastructure_and_utilities_damage	{'Bahamas': 'Island'}
1168157591660322817	2019-09-01	Orange-juice futures surged to a 12-week high on concern groves in Florida will face damage similar to the devastation caused by Irma. https://t.co/pdpreKTvC7	infrastructure_and_utilities_damage	{'Florida': 'State'}
1168296946617991171	2019-09-01	Evacuation tips: 1. Know your evacuation route. 2. Be patient, some of evacuation routes may be at maximum capacity.  3. Be prepared and ensure that your vehicle has full tank of gas, food, water, toiletries, etc. #Dorian #HurricaneDorian https://t.co/nESFvrbKwe	requests_or_needs	{}
1168347584219369473	2019-09-02	This is important info. Pet Friendly shelters.	requests_or_needs	{}
1168672584143126528	2019-09-02	Please help! @uscoastguard @RoyalNavy #HurricaneDorian	requests_or_needs	{}
1167807141375164416	2019-08-31	@JonFlan Doral, not Mar-a-Lago but maybe both now. Hes prob hoping Dorian will do enough damage to Doral so he can get *free* [taxpayer funded] funds to rebuild a more fancy [Bedbug free] Doral hotel/resort instead of spending his own monies for [expensive] bed bug removal &amp; renovations.	infrastructure_and_utilities_damage	{}
1167774069275709440	2019-08-31	Porch and coffee time (have been out here for 45m). Watching weather and seeing what I may need to do for any additional prep in case #Dorian turns more. Generator is good, I have food and water. Need to just get out and pick up Felix’s meds.	requests_or_needs	{}
1168207020333424640	2019-09-01	after this passes we need to help them as much as we can	requests_or_needs	{}
1168209733104390146	2019-09-01	I feel like Im prepared for #HurricaneDorian.  I have food, water, charcoal, candles, and alcohol....all the essentials ὠEἰ0  Anyone in the path, be safe out there.  #HurricaneDorian2019	requests_or_needs	{}
1168215780682432512	2019-09-01	Only on #Twitter. As #HurricaneDorian is the lead trending story @redlobster promotes ‘endless shrimp’.  Perhaps an ad campaign offering food to the people soon to be displaced would be better received. https://t.co/WFSW3aqDrr	requests_or_needs	{}
1168215871996739584	2019-09-01	@realdonalbtrump Donnie Fuck You the governor had absolutely NOTHING to do with Dorian shifting. You have A LOT in common with hurricanes you both blow alot of hot air and do alot of damage	infrastructure_and_utilities_damage	{}
